title_city,city_id_partner,title_county,county_id_partner,lat,long,
Podbabac,1293,Budva,21,42.288104,18.842398,
Podostrog I,1294,Budva,21,42.288104,18.842398,
Podostrog II,1295,Budva,21,42.288104,18.842398,
Przno I,1296,Budva,21,42.288104,18.842398,
Przno II,1297,Budva,21,42.288104,18.842398,
Prijevor I,1298,Budva,21,42.288104,18.842398,
Prijevor II,1299,Budva,21,42.288104,18.842398,
Radjenovići,1300,Budva,21,42.2542798,18.9101108,
Rijeka Rezevići,1301,Budva,21,42.2261766,18.9108536,
Sveti Stefan,1302,Budva,21,42.2515444,18.8982264,
Stanisići,1303,Budva,21,42.3003729,18.8700024,
Tudorovići,1304,Budva,21,42.2491307,18.9472518,
Cami Do,1305,Budva,21,42.2880556,18.8425,
Celobrdo,1306,Budva,21,42.2699263,18.9160531,
Cucuke,1307,Budva,21,42.2911387,18.8893133,
