"94", "Agente Exclusivo ZON Vila Verde", "", "271", "253060529", "Vila Verde", "Braga", "NULL", "http://www.zon.pt", "https://foursquare.com/v/agente-exclusivo-zon-vila-verde/4ecf6d19c2eee2de8e848123", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Agente-Exclusivo-ZON-Vila-Verde/275298762527319", "275298762527319", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4730-709", "Av. António Sérgio 379", "NULL", "41.64336569", "-8.435509801", "0"
"95", "Agente Exclusivo ZON Viseu", "", "271", "232403236", "Viseu", "Viseu", "NULL", "http://www.zon.pt", "https://foursquare.com/v/agente-exclusivo-zon-viseu/4ecf82c8c2eee2de8e878d54", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Agente-Exclusivo-ZON-Viseu/330619310290071", "330619310290071", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3510-123", "R. Major Leopoldo da Silva 28", "NULL", "40.65983849", "-7.915842533", "0"
"96", "Agente Exclusivo ZON Vivaci Maia", "", "271", "224924048", "Moreira", "Porto", "NULL", "http://www.zon.pt", "https://foursquare.com/v/agente-exclusivo-zon-vivaci-maia/4ecf6ebdc2eee2de8e84bce2", "https://twitter.com/ZON_apoio", "https://www.facebook.com/pages/Agente-Exclusivo-ZON-Vivaci-Maia/271242212929037", "271242212929037", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4470-274", "R. Eng. Frederico Ulrich", "NULL", "41.26047289", "-8.637445271", "0"
"97", "Loja Optimus Dolce Vita Coimbra", "", "271", "800939393", "Coimbra", "Coimbra", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ebd3e7602d5e32b7bc6afd7", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3030-327", "R. General Humberto Delgado 207", "NULL", "40.20478244", "-8.407534919", "0"
"98", "Loja Optimus Coimbra Shopping", "", "271", "800939393", "Coimbra", "Coimbra", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ebd194ecc21ae646aa8ec1f", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3030-193", "Av. Mendes Silva", "NULL", "40.19437027", "-8.406628609", "0"
"99", "Loja Optimus Chaves", "", "271", "800939393", "Chaves", "Vila Real", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9f27311d2c33c68885510", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5400-114", "R. Coronel Bento Roma 1", "NULL", "41.74136244", "-7.468857765", "0"
"100", "Loja Optimus Ponte Sor", "", "271", "800939393", "Ponte Sor", "Portalegre", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52ab3af211d25db8621dc4cd", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "7400-215", "Av. da Liberdade 15", "NULL", "39.24740974", "-8.008475304", "0"
"101", "Loja Optimus II Norte Shopping", "", "271", "800939393", "Matosinhos", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8a90e11d257b5d1b7b97e", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4460-841", "R. Sara Afonso 529 Lj 0.144", "NULL", "41.18012364", "-8.655906916", "0"
"102", "Loja Optimus Vivaci", "", "271", "800939393", "Guarda", "Guarda", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a5eee611d295f312c1b78e", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "6300-523", "R. dos Bombeiros Voluntários da Guarda", "NULL", "40.54051483", "-7.266404629", "0"
"103", "Loja Optimus Forum Sintra", "", "271", "800939393", "Sintra", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4f578b2de4b060fb2fe85e6a", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2635-018", "IC19 Alto do Forte - Rio de Mouro", "NULL", "38.77551884", "-9.340438622", "0"
"104", "Loja Optimus Jumbo", "", "271", "800939393", "Setúbal", "Setúbal", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e60e3121838ad3d0e1838fe", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2910-000", "C.C. Jumbo Loja 44", "NULL", "38.53744984", "-8.876042658", "0"
"105", "Loja Optimus Barcelos", "", "271", "800939393", "Barcelos", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9e24111d2c33c6882f9ca", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4750-273", "Largo Camilo Castelo Branco 70 R/C A", "NULL", "41.5332943", "-8.621821404", "0"
"106", "Loja Optimus Braga Parque", "", "271", "800939393", "Braga", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/51922368498e44405c22f57f", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4710-427", "R. dos Congregados", "NULL", "41.557367", "-8.406608", "0"
"107", "Loja Optimus Forum Coimbra", "", "271", "800939393", "Coimbra", "Coimbra", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ea57f26cc2102b34e461309", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3044-520", "Quinta de S. Gemil Planalto de Santa Clara", "NULL", "40.21212213", "-8.443070206", "0"
"108", "Loja Optimus Vila Real", "", "271", "800939393", "Vila Real", "Vila Real", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8a7ec11d257b5d1b75a86", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5004-198", "Av. João Paulo II Lote 22 Loja 2", "NULL", "41.55185396", "-8.408663571", "0"
"109", "Loja Optimus Vila Nova Paiva", "", "271", "800939393", "Vila Nova de Paiva", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a752a511d257ff63658f93", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3650-219", "Praça do Municipio", "NULL", "40.85065561", "-7.728270292", "0"
"110", "Loja Optimus Minho Center", "", "271", "800939393", "Braga", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e11a182e4cdef074b750948", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4715-249", "Av. Robert Smith", "NULL", "41.54065667", "-8.400816384", "0"
"111", "Loja Optimus Portalegre", "", "271", "800939393", "Portalegre", "Portalegre", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/509d2c9fe4b094dc62c8b716", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "7300-065", "Av. da Liberdade 107 R/C", "NULL", "39.29620668", "-7.430274212", "0"
"112", "Loja Optimus Barcelos", "", "271", "800939393", "Barcelos", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9e12811d2c33c6882a8a0", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4750-274", "Campo 5 de Outubro", "NULL", "41.53400105", "-8.619128466", "0"
"113", "Loja Optimus Amoreiras", "", "271", "800939393", "Lisboa", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4cbf12137dc9a0938ea736f5", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1070-103", "Av. Eng. Duarte Pacheco", "NULL", "38.72343241", "-9.161883245", "0"
"114", "Loja Optimus Paredes", "", "271", "800939393", "Paredes", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52ab357b11d25db8621bdcf5", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4580-204", "R. Serpa Pinto 129 Loja 13", "NULL", "41.20663653", "-8.337045908", "0"
"115", "Loja Optimus Continente", "", "271", "800939393", "Leiria", "Leiria", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4edcd545f9abeea3dc7eaa6e", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2410-441", "R. do Alto Vieiro", "NULL", "39.7327195", "-8.823652267", "0"
"116", "Loja Optimus Continente", "", "271", "800939393", "Portalegre", "Portalegre", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a5f66c11d295f312c6abee", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "7300-526", "R. de Joenal 12", "NULL", "39.27776293", "-7.431693077", "0"
"117", "Loja Optimus Évora", "", "271", "800939393", "Évora", "Évora", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52038573498e484c946118c5", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "7000-582", "R. Cândido dos Reis 47", "NULL", "38.57458496", "-7.913053036", "0"
"118", "Loja Optimus Trofa", "", "271", "800939393", "Trofa", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a7646811d257ff636c2b7a", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4785-296", "R. Conde São Bento Loja 4", "NULL", "41.33800878", "-8.556450605", "0"
"119", "Loja Optimus Parque Nascente", "", "271", "800939393", "Rio Tinto", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4dada1071e72b2444e454f40", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4435-840", "Praceta Parque Nascente 35", "NULL", "41.1749752", "-8.564298123", "0"
"120", "Loja Optimus Glicinias Shopping", "", "271", "800939393", "Aveiro", "Aveiro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e74d55aa809582dd5a879c1", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3810-498", "C.C. Glicinias Shopping Loja 31", "NULL", "40.62595648", "-8.644662538", "0"
"121", "Loja Optimus Aveiro", "", "271", "800939393", "Aveiro", "Aveiro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/51360009e4b04c44eb79db86", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3800-175", "R. Eng. Silvério Pereira da Silva 5", "NULL", "40.64238632", "-8.64801916", "0"
"122", "Loja Optimus Bragança", "", "271", "800939393", "Bragança", "Bragança", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e331a507d8b6946c1ead552", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5300-252", "Av. Sá Carneiro 203", "NULL", "41.80766096", "-6.760368347", "0"
"123", "Loja Optimus Forum Castelo Branco", "", "271", "800939393", "Castelo Branco", "Castelo Branco", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a5ed1e11d295f312c08ba2", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "6000-253", "C.C. Forum Castelo Branco Loja 019b", "NULL", "39.80782725", "-7.514755726", "0"
"124", "Loja Optimus Dolce Vita Antas", "", "271", "800939393", "Porto", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a73ab611d257ff635cc521", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4350-414", "R. dos Campeões Europeus 28", "NULL", "41.16365667", "-8.583980799", "0"
"125", "Loja Optimus Chamusca", "", "271", "800939393", "Chamusca", "Santarém", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a8b35f11d257b5d1bc804f", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2530-113", "R. Direita de São Pedro 246", "NULL", "39.35449681", "-8.483982682", "0"
"126", "Loja Optimus Gondomar", "", "271", "800939393", "Gondomar", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ec4d99130f81945150f27f3", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4420-356", "R. 25 de Abril 27", "NULL", "41.13671879", "-8.531906951", "0"
"127", "Loja Optimus 8ª Avenida", "", "271", "800939393", "São João da Madeira", "Aveiro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a5f06d11d295f312c2b36b", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3700-356", "Av. Dr. Renato Araújo 1625", "NULL", "40.88878736", "-8.491959572", "0"
"128", "Loja Optimus Fafe", "", "271", "800939393", "Fafe", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/50fd56cce4b020b56ac1e52a", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4820-261", "R. General Humberto Delgado 135", "NULL", "41.4525893", "-8.168296623", "0"
"129", "Loja Optimus VN Famalicão - Jumbo", "", "271", "800939393", "Vila Nova de Famalicão", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a7558811d257ff6366a697", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4760-010", "Av. do Brasil", "NULL", "41.41178343", "-8.51257503", "0"
"130", "Loja Optimus Satão", "", "271", "800939393", "Satão", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52ab3d5211d25db8621e90f4", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3560-172", "R. Dr. Hilário de Almeida Pereira 131", "NULL", "40.74256687", "-7.733398676", "0"
"131", "Loja Optimus Mogadouro", "", "271", "800939393", "Mogadouro", "Bragança", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52ab343711d25db8621b6f8d", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5200-235", "R. das Eiras 26", "NULL", "41.34345406", "-6.712217331", "0"
"132", "Loja Optimus Águeda", "", "271", "800939393", "Águeda", "Aveiro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9d82e11d2c33c687ff714", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3750-157", "R. José Sucena 61", "NULL", "40.57422041", "-8.445069194", "0"
"133", "Loja Optimus Coimbra", "", "271", "800939393", "Coimbra", "Coimbra", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/5163f408e4b05341193fa391", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3000-000", "R. Ferreira Borges 36", "NULL", "40.20858252", "-8.431646311", "0"
"134", "Loja Optimus Almada Forum", "", "271", "800939393", "Almada", "Setúbal", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4fa7aea1e4b0e4baa43c449a", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2810-354", "Caminho Municipal 1011", "NULL", "38.6603104", "-9.175502349", "0"
"135", "Loja Optimus Valpaços", "", "271", "800939393", "Valpaços", "Vila Real", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52aef54611d2153852203cf6", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "5430-469", "R. D. Maria do Carmo Carmona Loja 3", "NULL", "41.60861602", "-7.31128335", "0"
"136", "Loja Optimus Fafe", "", "271", "800939393", "Fafe", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a75b7811d257ff6368daf9", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4820-398", "Av. Tenente Coronel Melo Antunes BL1 Ft 14 R/C", "NULL", "41.45304412", "-8.177583218", "0"
"137", "Loja Optimus Odivelas Parque", "", "271", "800939393", "Odivelas", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4f4f8e97e4b0390eba43eb2a", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2675-626", "Estrada da Paiã", "NULL", "38.78170667", "-9.191211251", "0"
"138", "Loja Optimus Barcelos", "", "271", "800939393", "Barcelos", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9e74e11d2c33c6884b3d0", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4750-106", "Av. Alcaide de Faria Edifício St. António Loja 3", "NULL", "41.53471582", "-8.614826202", "0"
"139", "Loja Optimus Guimarães", "", "271", "800939393", "Guimarães", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ea80ffa49011f90218fd6ee", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4810-286", "S. Francisco Centro Loja 75", "NULL", "41.44154814", "-8.291201591", "0"
"140", "Loja Optimus Via Catarina", "", "271", "800939393", "Porto", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e035ec4b61ce80e5d683456", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4000-443", "R. de Santa Catarina 312", "NULL", "41.15274371", "-8.604784012", "0"
"141", "Loja Optimus Lisboa", "", "271", "800939393", "Lisboa", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e2979ad62e17c3301a841ce", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "1000-262", "Av. de Roma 21 A/B", "NULL", "38.74397008", "-9.139413268", "0"
"142", "Loja Optimus Amarante", "", "271", "800939393", "Amarante", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ea0093c722e575b9ebb9369", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4600-084", "R. Dr. João Pinto Ribeiro 87", "NULL", "41.27264599", "-8.082954884", "0"
"143", "Loja Optimus Cabeceiras de Basto", "", "271", "800939393", "Cabeceiras de Basto", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a757a511d257ff63676c80", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4860-146", "R. Professor Emídio Guerreiro 13", "NULL", "41.51182711", "-7.990010977", "0"
"144", "Loja Optimus Alenquer", "", "271", "800939393", "Alenquer", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a9d94711d2c33c68804659", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2580-370", "Largo Palmira Bastos 8", "NULL", "39.05227665", "-9.008091688", "0"
"145", "Loja Optimus Continente", "", "271", "800939393", "Viseu", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4fa420c7e4b0fc2afa1095dc", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3510-159", "Av. da Bélgica", "NULL", "40.67289558", "-7.918839506", "0"
"146", "Loja Optimus Penafiel", "", "271", "800939393", "Penafiel", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a75fa211d257ff636a7862", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4560-547", "R. Alfredo Pereira 34", "NULL", "41.20652352", "-8.281148672", "0"
"147", "Loja Optimus Dolce Vita Tejo", "", "271", "800939393", "Amadora", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4dee5a937d8bb2167439cf59", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2650-504", "Av. Cruzeiro Seixas 5 e 7", "NULL", "38.77630197", "-9.219460487", "0"
"148", "Loja Optimus Espaço Guimarães", "", "271", "800939393", "Guimarães", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4eb2b781e3008b290207e0a3", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4835-400", "R. 25 de Abril", "NULL", "41.44863892", "-8.342931747", "0"
"149", "Loja Optimus GuimarãeShopping", "", "271", "800939393", "Guimarães", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4eb8fdb38b81a81f92085d89", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4810-058", "C.C. GuimarãeShopping Loja 167", "NULL", "41.44052023", "-8.303430887", "0"
"150", "Loja Optimus Viana do Castelo", "", "271", "800939393", "Viana do Castelo", "Viana do Castelo", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/50294091e4b0352efa4c8b9d", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4900-563", "Av. dos Combatentes da Grande Guerra 175", "NULL", "41.692656", "-8.82933", "0"
"151", "Loja Optimus Braga", "", "271", "800939393", "Braga", "Braga", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4ec28c5a9adfe2b7b75f9791", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4710-249", "Av. da Liberdade 550 Loja 44", "NULL", "41.54882615", "-8.421214758", "0"
"152", "Loja Optimus Viseu", "", "271", "800939393", "Viseu", "Viseu", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a73c6e11d257ff635d5d37", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "3510-042", "Av. Dr. António José de Almeida 44", "NULL", "40.65873161", "-7.914737463", "0"
"153", "Loja Optimus Santarém", "", "271", "800939393", "Santarém", "Santarém", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a74369498e44030158b19e", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2005-002", "Largo Cândido dos Reis 4", "NULL", "39.23371576", "-8.685218096", "0"
"154", "Loja Optimus Rio Sul Shopping", "", "271", "800939393", "Seixal", "Setúbal", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/5145e85ce4b0d3269afbe565", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2840-293", "Estrada Nacional 10 Quinta Nova do Judeu", "NULL", "38.61478791", "-9.101795462", "0"
"155", "Loja Optimus Valença", "", "271", "800939393", "Valença", "Viana do Castelo", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/52a89da211d257b5d1b42958", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4930-746", "R. Val Flores Edifício Atenas Loja 4", "NULL", "42.02328336", "-8.646873236", "0"
"156", "Loja Optimus MaiaShopping", "", "271", "800939393", "Maia", "Porto", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/5082f241e4b08785e905f71d", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "4425-500", "Lugar de Ardegães Águas Santas", "NULL", "41.22005715", "-8.561390451", "0"
"157", "Loja Optimus LoureShopping", "", "271", "800939393", "Loures", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4d02a5e126adb1f7987fc770", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2670-457", "Av. das Descobertas 90", "NULL", "38.83361681", "-9.1564449", "0"
"158", "Loja Optimus Arena Shopping", "", "271", "800939393", "Torres Vedras", "Lisboa", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e2b1cf3d22d3f83c88b9d99", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2560-000", "Casal dos Ameais de Cima", "NULL", "39.100722", "-9.253262", "0"
"159", "Loja Optimus Tomar", "", "271", "800939393", "Tomar", "Santarém", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4e8421c16da1973a416e985f", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "2300-000", "Lugar Palhavã Sta. Maria dos Olivais", "NULL", "39.58072944", "-8.409612166", "0"
"160", "Loja Optimus Portimão Continente", "", "271", "800939393", "Portimão", "Faro", "NULL", "http://www.optimus.pt", "https://foursquare.com/v/loja-optimus/4f33bc2ae4b01d4a1e8de6a1", "NULL", "NULL", "", "NULL", "NULL", "0", "0", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "NULL", "8500-000", "C.C. Continente Portimão Loja 234", "NULL", "37.13378357", "-8.544413375", "0"
